customer_id,name,age,gender,location,loyalty_status
12947,Customer_2947,63,Male,New York,New
12948,Customer_2948,21,Male,Miami,Regular
12949,Customer_2949,19,Female,New York,New
12950,Customer_2950,63,Female,Houston,New
12951,Customer_2951,27,Male,New York,Loyal
12952,Customer_2952,27,Male,Miami,New
12953,Customer_2953,41,Male,Miami,Regular
12954,Customer_2954,32,Male,Chicago,Regular
12955,Customer_2955,34,Male,Chicago,Loyal
12956,Customer_2956,35,Female,New York,Loyal
12957,Customer_2957,33,Male,Los Angeles,Regular
12958,Customer_2958,38,Female,Los Angeles,New
12959,Customer_2959,50,Female,New York,New
12960,Customer_2960,26,Male,Miami,New
12961,Customer_2961,64,Female,New York,Regular
12962,Customer_2962,55,Male,Miami,Loyal
12963,Customer_2963,26,Female,Miami,New
12964,Customer_2964,31,Female,New York,Loyal
12965,Customer_2965,37,Male,Los Angeles,Loyal
12966,Customer_2966,53,Female,Miami,Loyal
12967,Customer_2967,36,Female,Miami,Regular
12968,Customer_2968,18,Female,Los Angeles,Loyal
12969,Customer_2969,55,Male,Chicago,Loyal
12970,Customer_2970,19,Male,Los Angeles,Loyal
12971,Customer_2971,40,Male,Houston,Regular
12972,Customer_2972,33,Female,Houston,New
12973,Customer_2973,46,Female,Chicago,Loyal
12974,Customer_2974,52,Male,New York,Loyal
12975,Customer_2975,40,Female,Chicago,New
12976,Customer_2976,37,Female,Houston,New
12977,Customer_2977,62,Female,Miami,New
12978,Customer_2978,23,Female,Houston,Regular
12979,Customer_2979,56,Male,Los Angeles,New
12980,Customer_2980,24,Male,Chicago,Loyal
12981,Customer_2981,25,Female,New York,Loyal
12982,Customer_2982,64,Female,New York,Loyal
12983,Customer_2983,23,Male,Miami,Loyal
12984,Customer_2984,63,Female,Miami,Loyal
12985,Customer_2985,23,Male,Miami,New
12986,Customer_2986,20,Male,Houston,Loyal
12987,Customer_2987,20,Male,Los Angeles,Regular
12988,Customer_2988,18,Female,Miami,Regular
12989,Customer_2989,47,Female,Los Angeles,Loyal
12990,Customer_2990,25,Female,Houston,Loyal
12991,Customer_2991,62,Male,Miami,New
12992,Customer_2992,34,Male,New York,New
12993,Customer_2993,24,Male,New York,Loyal
12994,Customer_2994,43,Male,Los Angeles,Regular
12995,Customer_2995,24,Female,Miami,Loyal
12996,Customer_2996,31,Male,Los Angeles,Regular
12997,Customer_2997,22,Female,New York,Loyal
12998,Customer_2998,31,Female,Los Angeles,New
12999,Customer_2999,41,Female,Chicago,New
13000,Customer_3000,18,Female,Miami,Loyal
13001,Customer_3001,53,Female,Los Angeles,Regular
13002,Customer_3002,21,Female,Houston,New
13003,Customer_3003,63,Male,Houston,New
13004,Customer_3004,47,Female,Houston,Regular
13005,Customer_3005,24,Male,Los Angeles,New
13006,Customer_3006,55,Female,New York,Regular
13007,Customer_3007,63,Female,Chicago,Loyal
13008,Customer_3008,65,Female,Houston,Regular
13009,Customer_3009,42,Male,New York,Loyal
13010,Customer_3010,62,Male,New York,Regular
13011,Customer_3011,58,Male,Miami,Loyal
13012,Customer_3012,60,Female,Houston,New
13013,Customer_3013,22,Male,Miami,Regular
13014,Customer_3014,41,Female,New York,New
13015,Customer_3015,58,Female,Houston,Regular
13016,Customer_3016,64,Male,Miami,Loyal
13017,Customer_3017,46,Male,Chicago,New
13018,Customer_3018,59,Male,Miami,New
13019,Customer_3019,35,Female,New York,Regular
13020,Customer_3020,36,Male,New York,Regular
13021,Customer_3021,20,Male,New York,Loyal
13022,Customer_3022,31,Male,Miami,New
13023,Customer_3023,44,Female,Los Angeles,Loyal
13024,Customer_3024,35,Male,Miami,Loyal
13025,Customer_3025,40,Female,Chicago,Loyal
13026,Customer_3026,35,Female,Los Angeles,Regular
13027,Customer_3027,45,Female,Miami,New
13028,Customer_3028,35,Male,Houston,Loyal
13029,Customer_3029,59,Female,Miami,Loyal
13030,Customer_3030,51,Female,Chicago,New
13031,Customer_3031,60,Male,New York,Loyal
13032,Customer_3032,25,Male,Houston,Loyal
13033,Customer_3033,20,Male,New York,Regular
13034,Customer_3034,33,Male,Miami,New
13035,Customer_3035,24,Female,Miami,Regular
13036,Customer_3036,38,Male,Chicago,New
13037,Customer_3037,62,Female,Los Angeles,Regular
13038,Customer_3038,57,Female,Houston,New
13039,Customer_3039,44,Male,Los Angeles,Regular
13040,Customer_3040,53,Male,Houston,Regular
13041,Customer_3041,33,Female,Houston,New
13042,Customer_3042,38,Male,Chicago,Loyal
13043,Customer_3043,18,Male,Miami,Regular
13044,Customer_3044,61,Male,New York,Regular
13045,Customer_3045,34,Male,Los Angeles,New
13046,Customer_3046,57,Male,Los Angeles,Regular
13047,Customer_3047,34,Female,Miami,New
13048,Customer_3048,35,Male,Houston,Regular
13049,Customer_3049,43,Female,New York,New
13050,Customer_3050,64,Female,Los Angeles,Regular
13051,Customer_3051,37,Female,Chicago,Loyal
13052,Customer_3052,55,Male,Los Angeles,Loyal
13053,Customer_3053,33,Male,Miami,New
13054,Customer_3054,49,Female,Miami,New
13055,Customer_3055,62,Female,Los Angeles,Regular
13056,Customer_3056,28,Male,New York,New
13057,Customer_3057,53,Male,New York,Regular
13058,Customer_3058,40,Male,Houston,New
13059,Customer_3059,26,Male,New York,Loyal
13060,Customer_3060,20,Female,Chicago,Regular
13061,Customer_3061,54,Female,Miami,Regular
13062,Customer_3062,27,Male,Los Angeles,Loyal
13063,Customer_3063,62,Male,Los Angeles,Regular
13064,Customer_3064,28,Male,Houston,Regular
13065,Customer_3065,48,Male,Chicago,Loyal
13066,Customer_3066,25,Male,New York,New
13067,Customer_3067,37,Male,Miami,Loyal
13068,Customer_3068,28,Male,New York,New
13069,Customer_3069,52,Female,New York,New
13070,Customer_3070,53,Female,Houston,New
13071,Customer_3071,32,Male,Miami,Loyal
13072,Customer_3072,54,Male,Houston,Loyal
13073,Customer_3073,22,Female,Chicago,New
13074,Customer_3074,55,Female,Los Angeles,Loyal
13075,Customer_3075,58,Female,Chicago,Regular
13076,Customer_3076,56,Male,Los Angeles,New
13077,Customer_3077,59,Male,Houston,Regular
13078,Customer_3078,35,Female,Chicago,New
13079,Customer_3079,54,Male,New York,Regular
13080,Customer_3080,33,Female,Miami,Regular
13081,Customer_3081,29,Female,Los Angeles,Regular
13082,Customer_3082,29,Male,Houston,Regular
13083,Customer_3083,21,Male,Los Angeles,Regular
13084,Customer_3084,45,Male,Los Angeles,Regular
13085,Customer_3085,47,Male,Chicago,Loyal
13086,Customer_3086,43,Female,Chicago,New
13087,Customer_3087,61,Male,Los Angeles,Regular
13088,Customer_3088,47,Male,New York,New
13089,Customer_3089,19,Male,Houston,New
13090,Customer_3090,20,Male,New York,New
13091,Customer_3091,44,Male,Chicago,Regular
13092,Customer_3092,51,Female,New York,Regular
13093,Customer_3093,41,Female,New York,Loyal
13094,Customer_3094,36,Female,Chicago,Regular
13095,Customer_3095,28,Female,Chicago,Regular
13096,Customer_3096,39,Female,New York,New
13097,Customer_3097,48,Male,Houston,Loyal
13098,Customer_3098,45,Female,Los Angeles,Regular
13099,Customer_3099,63,Male,New York,Regular
13100,Customer_3100,37,Male,Los Angeles,Loyal
13101,Customer_3101,44,Female,Chicago,New
13102,Customer_3102,43,Male,Chicago,Loyal
13103,Customer_3103,53,Female,Los Angeles,Regular
13104,Customer_3104,26,Male,Los Angeles,Loyal
13105,Customer_3105,25,Male,Chicago,New
13106,Customer_3106,41,Male,Chicago,New
13107,Customer_3107,22,Female,Houston,Loyal
13108,Customer_3108,59,Male,Los Angeles,Loyal
13109,Customer_3109,58,Female,Chicago,Regular
13110,Customer_3110,44,Male,Los Angeles,Loyal
13111,Customer_3111,23,Male,Houston,Loyal
13112,Customer_3112,58,Male,New York,Regular
13113,Customer_3113,20,Male,Los Angeles,Regular
13114,Customer_3114,22,Female,Chicago,Loyal
13115,Customer_3115,35,Male,Houston,Loyal
13116,Customer_3116,31,Female,Los Angeles,Regular
13117,Customer_3117,26,Female,New York,Loyal
13118,Customer_3118,41,Female,Miami,Loyal
13119,Customer_3119,18,Female,Houston,Loyal
13120,Customer_3120,21,Male,New York,New
13121,Customer_3121,26,Female,Miami,Loyal
13122,Customer_3122,57,Male,Miami,Loyal
13123,Customer_3123,55,Female,Los Angeles,Regular
13124,Customer_3124,57,Male,Miami,New
13125,Customer_3125,31,Female,Chicago,New
13126,Customer_3126,35,Female,Chicago,New
13127,Customer_3127,50,Female,Houston,Loyal
13128,Customer_3128,50,Male,Houston,Regular
13129,Customer_3129,37,Female,Houston,Loyal
13130,Customer_3130,32,Female,Chicago,New
13131,Customer_3131,32,Female,Houston,Regular
13132,Customer_3132,40,Male,Houston,New
13133,Customer_3133,32,Male,Miami,Loyal
13134,Customer_3134,42,Female,New York,New
13135,Customer_3135,34,Male,Los Angeles,New
13136,Customer_3136,59,Male,New York,New
13137,Customer_3137,36,Female,Houston,Regular
13138,Customer_3138,22,Male,Miami,New
13139,Customer_3139,64,Male,Los Angeles,New
13140,Customer_3140,28,Male,New York,Loyal
13141,Customer_3141,50,Female,Miami,New
13142,Customer_3142,45,Male,Chicago,Regular
13143,Customer_3143,43,Male,Chicago,Loyal
13144,Customer_3144,26,Female,Chicago,Regular
13145,Customer_3145,58,Female,Los Angeles,New
13146,Customer_3146,53,Male,Miami,Regular
13147,Customer_3147,35,Female,Houston,Loyal
13148,Customer_3148,28,Male,Chicago,New
13149,Customer_3149,27,Male,Miami,Loyal
13150,Customer_3150,25,Female,New York,Loyal
13151,Customer_3151,60,Male,Chicago,Regular
13152,Customer_3152,35,Female,Houston,New
13153,Customer_3153,45,Male,Chicago,Regular
13154,Customer_3154,38,Male,Miami,Loyal
13155,Customer_3155,59,Female,Houston,New
13156,Customer_3156,25,Female,Miami,Regular
13157,Customer_3157,41,Male,Los Angeles,New
13158,Customer_3158,65,Female,Houston,Loyal
13159,Customer_3159,35,Male,New York,New
13160,Customer_3160,19,Male,Houston,Regular
13161,Customer_3161,31,Female,Miami,Loyal
13162,Customer_3162,46,Male,Los Angeles,New
13163,Customer_3163,34,Male,Houston,Loyal
13164,Customer_3164,18,Female,Houston,Regular
13165,Customer_3165,36,Male,Miami,New
13166,Customer_3166,49,Male,Miami,Loyal
13167,Customer_3167,36,Male,Houston,New
13168,Customer_3168,62,Male,New York,Loyal
13169,Customer_3169,29,Female,Chicago,Loyal
13170,Customer_3170,47,Female,New York,New
13171,Customer_3171,45,Female,Los Angeles,Loyal
13172,Customer_3172,22,Female,Houston,New
13173,Customer_3173,41,Male,Houston,Loyal
13174,Customer_3174,37,Female,Houston,Regular
13175,Customer_3175,63,Male,New York,Regular
13176,Customer_3176,51,Male,Miami,New
13177,Customer_3177,33,Female,Chicago,New
13178,Customer_3178,40,Female,Chicago,Regular
13179,Customer_3179,65,Female,Chicago,Regular
13180,Customer_3180,25,Female,Houston,Regular
13181,Customer_3181,34,Male,Miami,Regular
13182,Customer_3182,43,Male,Miami,Loyal
13183,Customer_3183,49,Female,Miami,Loyal
13184,Customer_3184,25,Female,Los Angeles,New
13185,Customer_3185,23,Female,New York,New
13186,Customer_3186,32,Female,Los Angeles,New
13187,Customer_3187,63,Male,Chicago,Regular
13188,Customer_3188,56,Male,Miami,Loyal
13189,Customer_3189,19,Female,New York,Loyal
13190,Customer_3190,55,Male,Chicago,Loyal
13191,Customer_3191,24,Male,New York,New
13192,Customer_3192,28,Male,Los Angeles,New
13193,Customer_3193,46,Male,New York,Regular
13194,Customer_3194,30,Female,Houston,Regular
13195,Customer_3195,60,Female,Miami,Regular
13196,Customer_3196,39,Male,New York,Loyal
13197,Customer_3197,45,Female,New York,Regular
13198,Customer_3198,58,Male,Chicago,New
13199,Customer_3199,40,Female,New York,Loyal
13200,Customer_3200,51,Female,New York,Regular
13201,Customer_3201,62,Female,Miami,New
13202,Customer_3202,57,Female,Miami,Loyal
13203,Customer_3203,49,Female,Houston,Regular
13204,Customer_3204,31,Male,New York,Loyal
13205,Customer_3205,54,Male,Los Angeles,New
13206,Customer_3206,32,Female,Miami,New
13207,Customer_3207,62,Male,Miami,Regular
13208,Customer_3208,65,Female,New York,Regular
13209,Customer_3209,49,Female,Miami,Regular
13210,Customer_3210,60,Female,Miami,New
13211,Customer_3211,36,Female,Los Angeles,Regular
13212,Customer_3212,49,Male,Houston,New
13213,Customer_3213,19,Female,Chicago,New
13214,Customer_3214,18,Male,Houston,New
13215,Customer_3215,56,Male,Chicago,Regular
13216,Customer_3216,51,Female,Houston,New
13217,Customer_3217,49,Female,Chicago,Regular
13218,Customer_3218,56,Female,Miami,Loyal
13219,Customer_3219,21,Male,Miami,New
13220,Customer_3220,27,Female,Miami,New
13221,Customer_3221,54,Male,New York,Loyal
13222,Customer_3222,60,Male,New York,New
13223,Customer_3223,36,Female,New York,Regular
13224,Customer_3224,50,Male,Miami,Loyal
13225,Customer_3225,18,Female,Los Angeles,Regular
13226,Customer_3226,33,Female,New York,Loyal
13227,Customer_3227,47,Female,Los Angeles,Regular
13228,Customer_3228,45,Female,Houston,Regular
13229,Customer_3229,35,Male,Miami,New
13230,Customer_3230,48,Female,Houston,Regular
13231,Customer_3231,58,Male,Houston,New
13232,Customer_3232,48,Male,Chicago,Regular
13233,Customer_3233,28,Female,New York,Regular
13234,Customer_3234,60,Male,Chicago,New
13235,Customer_3235,27,Female,Houston,Loyal
13236,Customer_3236,39,Male,Chicago,Loyal
13237,Customer_3237,53,Female,Los Angeles,New
13238,Customer_3238,62,Female,New York,Regular
13239,Customer_3239,58,Male,Miami,New
13240,Customer_3240,37,Female,Houston,New
13241,Customer_3241,30,Female,Miami,Regular
13242,Customer_3242,28,Male,Los Angeles,Loyal
13243,Customer_3243,54,Female,Houston,Regular
13244,Customer_3244,22,Male,Los Angeles,Loyal
13245,Customer_3245,57,Male,Chicago,Regular
13246,Customer_3246,35,Male,Chicago,New
13247,Customer_3247,30,Female,New York,Regular
13248,Customer_3248,42,Female,Miami,Regular
13249,Customer_3249,24,Female,Miami,Loyal
13250,Customer_3250,42,Male,Los Angeles,Regular
13251,Customer_3251,27,Male,New York,Regular
13252,Customer_3252,52,Male,New York,New
13253,Customer_3253,29,Female,Miami,Regular
13254,Customer_3254,63,Male,Miami,Regular
13255,Customer_3255,52,Male,Chicago,Loyal
13256,Customer_3256,43,Male,Chicago,Loyal
13257,Customer_3257,27,Female,Los Angeles,New
13258,Customer_3258,44,Male,Chicago,Loyal
13259,Customer_3259,56,Male,Los Angeles,Regular
13260,Customer_3260,54,Male,Los Angeles,Regular
13261,Customer_3261,21,Male,Houston,Regular
13262,Customer_3262,34,Female,New York,Regular
13263,Customer_3263,35,Female,New York,New
13264,Customer_3264,28,Female,Houston,Loyal
13265,Customer_3265,28,Male,New York,Loyal
13266,Customer_3266,44,Male,Los Angeles,New
13267,Customer_3267,33,Male,Miami,New
13268,Customer_3268,57,Female,Houston,Regular
13269,Customer_3269,65,Male,New York,Regular
13270,Customer_3270,39,Male,Miami,Loyal
13271,Customer_3271,58,Male,Miami,Loyal
13272,Customer_3272,53,Male,Houston,Loyal
13273,Customer_3273,55,Male,Chicago,Regular
13274,Customer_3274,20,Male,Chicago,Loyal
13275,Customer_3275,21,Male,New York,Regular
13276,Customer_3276,49,Male,New York,Regular
13277,Customer_3277,40,Female,Houston,Loyal
13278,Customer_3278,59,Female,Los Angeles,Regular
13279,Customer_3279,50,Female,Los Angeles,New
13280,Customer_3280,25,Male,New York,New
13281,Customer_3281,46,Female,Miami,Regular
13282,Customer_3282,36,Male,Chicago,Regular
13283,Customer_3283,36,Male,Houston,New
13284,Customer_3284,24,Male,Houston,Regular
13285,Customer_3285,29,Female,Los Angeles,New
13286,Customer_3286,42,Female,Chicago,Regular
13287,Customer_3287,54,Male,Miami,New
13288,Customer_3288,62,Female,Houston,Loyal
13289,Customer_3289,32,Female,New York,Regular
13290,Customer_3290,47,Male,Chicago,Loyal
13291,Customer_3291,60,Male,Chicago,Loyal
13292,Customer_3292,33,Female,Chicago,Regular
13293,Customer_3293,30,Female,New York,Loyal
13294,Customer_3294,28,Female,New York,Regular
13295,Customer_3295,58,Male,Miami,Regular
13296,Customer_3296,55,Male,Miami,New
13297,Customer_3297,25,Female,New York,Loyal
13298,Customer_3298,28,Male,Los Angeles,New
13299,Customer_3299,24,Male,Houston,Regular
13300,Customer_3300,37,Female,Miami,Regular
13301,Customer_3301,34,Female,Los Angeles,Regular
13302,Customer_3302,57,Female,Chicago,New
13303,Customer_3303,49,Male,Chicago,Regular
13304,Customer_3304,45,Female,New York,Regular
13305,Customer_3305,52,Female,New York,Loyal
13306,Customer_3306,28,Male,Miami,New
13307,Customer_3307,54,Female,Los Angeles,New
13308,Customer_3308,57,Male,New York,New
13309,Customer_3309,33,Male,Houston,Regular
13310,Customer_3310,39,Male,Chicago,New
13311,Customer_3311,56,Female,Chicago,New
13312,Customer_3312,37,Female,Los Angeles,Loyal
13313,Customer_3313,49,Male,New York,Loyal
13314,Customer_3314,45,Male,Chicago,Regular
13315,Customer_3315,26,Male,New York,Loyal
13316,Customer_3316,65,Female,New York,New
13317,Customer_3317,43,Female,Houston,Regular
13318,Customer_3318,63,Male,Miami,New
13319,Customer_3319,18,Male,Houston,New
13320,Customer_3320,40,Male,Chicago,New
13321,Customer_3321,45,Male,Houston,New
13322,Customer_3322,30,Female,Miami,New
13323,Customer_3323,56,Female,Los Angeles,New
13324,Customer_3324,60,Female,Houston,Regular
13325,Customer_3325,63,Female,Miami,New
13326,Customer_3326,24,Female,Chicago,Regular
13327,Customer_3327,46,Female,Miami,Regular
13328,Customer_3328,26,Male,Los Angeles,New
13329,Customer_3329,65,Female,Houston,Loyal
13330,Customer_3330,49,Female,New York,Loyal
13331,Customer_3331,52,Female,Houston,New
13332,Customer_3332,55,Female,Miami,Regular
13333,Customer_3333,27,Male,Chicago,New
13334,Customer_3334,62,Male,Chicago,New
13335,Customer_3335,51,Female,Chicago,Loyal
13336,Customer_3336,47,Female,Houston,New
13337,Customer_3337,37,Male,New York,Loyal
13338,Customer_3338,39,Male,Chicago,New
13339,Customer_3339,65,Male,Houston,Regular
13340,Customer_3340,39,Male,Chicago,New
13341,Customer_3341,21,Female,Miami,Regular
13342,Customer_3342,64,Male,Miami,Loyal
13343,Customer_3343,34,Female,Los Angeles,Regular
13344,Customer_3344,51,Female,Los Angeles,Loyal
13345,Customer_3345,45,Male,Los Angeles,New
13346,Customer_3346,51,Male,New York,Loyal
13347,Customer_3347,20,Female,Chicago,Loyal
13348,Customer_3348,35,Male,Miami,Loyal
13349,Customer_3349,19,Male,Houston,Regular
13350,Customer_3350,57,Female,New York,New
13351,Customer_3351,18,Male,Chicago,Loyal
13352,Customer_3352,27,Female,Houston,Loyal
13353,Customer_3353,58,Male,Houston,Regular
13354,Customer_3354,53,Female,New York,Loyal
13355,Customer_3355,23,Male,Houston,New
13356,Customer_3356,50,Male,Los Angeles,Loyal
13357,Customer_3357,27,Male,New York,New
13358,Customer_3358,18,Female,Houston,Loyal
13359,Customer_3359,35,Male,Houston,Regular
13360,Customer_3360,52,Female,Houston,Loyal
13361,Customer_3361,61,Male,Miami,Loyal
13362,Customer_3362,52,Female,Houston,Loyal
13363,Customer_3363,61,Male,Chicago,New
13364,Customer_3364,45,Male,Los Angeles,Regular
13365,Customer_3365,44,Male,Chicago,Regular
13366,Customer_3366,65,Male,Houston,Regular
13367,Customer_3367,48,Female,Houston,New
13368,Customer_3368,43,Female,Miami,Loyal
13369,Customer_3369,65,Female,Chicago,Loyal
13370,Customer_3370,64,Female,New York,New
13371,Customer_3371,60,Female,Los Angeles,New
13372,Customer_3372,33,Female,Houston,New
13373,Customer_3373,52,Female,Houston,Regular
13374,Customer_3374,29,Male,Miami,Loyal
13375,Customer_3375,28,Male,New York,Regular
13376,Customer_3376,20,Male,New York,Regular
13377,Customer_3377,27,Female,Miami,Loyal
13378,Customer_3378,27,Male,Los Angeles,Regular
13379,Customer_3379,21,Female,Houston,Regular
13380,Customer_3380,50,Male,New York,New
13381,Customer_3381,29,Female,Houston,New
13382,Customer_3382,55,Female,Los Angeles,New
13383,Customer_3383,55,Female,New York,Regular
13384,Customer_3384,18,Female,New York,Regular
13385,Customer_3385,19,Male,Miami,Regular
13386,Customer_3386,18,Female,Chicago,Regular
13387,Customer_3387,31,Male,Los Angeles,New
13388,Customer_3388,32,Female,Chicago,Loyal
13389,Customer_3389,22,Female,Miami,Regular
13390,Customer_3390,49,Male,Miami,Regular
13391,Customer_3391,45,Male,Miami,Loyal
13392,Customer_3392,29,Female,Los Angeles,Regular
13393,Customer_3393,22,Female,Miami,Regular
13394,Customer_3394,58,Male,Los Angeles,Loyal
13395,Customer_3395,34,Male,Chicago,Loyal
13396,Customer_3396,60,Male,New York,Regular
13397,Customer_3397,20,Male,Houston,Regular
13398,Customer_3398,64,Female,Houston,New
13399,Customer_3399,23,Male,Chicago,New
13400,Customer_3400,27,Female,Los Angeles,New
13401,Customer_3401,39,Male,Chicago,Regular
13402,Customer_3402,34,Male,Miami,New
13403,Customer_3403,24,Male,Chicago,New
13404,Customer_3404,60,Female,Houston,New
13405,Customer_3405,25,Female,Houston,New
13406,Customer_3406,39,Male,Chicago,Loyal
13407,Customer_3407,28,Female,Houston,Regular
13408,Customer_3408,53,Male,Chicago,Loyal
13409,Customer_3409,29,Male,New York,New
13410,Customer_3410,22,Male,New York,New
13411,Customer_3411,61,Male,Chicago,Regular
13412,Customer_3412,53,Male,Houston,Regular
13413,Customer_3413,36,Female,Houston,Regular
13414,Customer_3414,50,Female,New York,Loyal
13415,Customer_3415,62,Female,Chicago,New
13416,Customer_3416,54,Male,Houston,Regular
13417,Customer_3417,51,Male,Miami,New
13418,Customer_3418,40,Male,Miami,Loyal
13419,Customer_3419,35,Male,Miami,Regular
13420,Customer_3420,30,Female,Chicago,Regular
13421,Customer_3421,56,Female,Los Angeles,New
13422,Customer_3422,46,Male,Chicago,New
13423,Customer_3423,58,Male,Chicago,New
13424,Customer_3424,61,Male,Los Angeles,Loyal
13425,Customer_3425,47,Male,Miami,New
13426,Customer_3426,59,Male,New York,New
13427,Customer_3427,54,Male,Miami,Loyal
13428,Customer_3428,52,Female,Houston,Loyal
13429,Customer_3429,27,Male,Chicago,Regular
13430,Customer_3430,33,Female,New York,New
13431,Customer_3431,63,Male,Miami,Loyal
13432,Customer_3432,26,Male,Los Angeles,Loyal
13433,Customer_3433,47,Female,Chicago,Loyal
13434,Customer_3434,18,Female,Chicago,Regular
13435,Customer_3435,20,Male,Houston,Loyal
13436,Customer_3436,28,Male,Miami,New
13437,Customer_3437,28,Female,Chicago,New
13438,Customer_3438,35,Male,Chicago,Loyal
13439,Customer_3439,45,Male,New York,New
13440,Customer_3440,33,Female,Los Angeles,Loyal
13441,Customer_3441,32,Female,Chicago,Regular
13442,Customer_3442,59,Male,Houston,Regular
13443,Customer_3443,32,Female,New York,Loyal
13444,Customer_3444,25,Male,Chicago,Regular
13445,Customer_3445,56,Female,Chicago,Loyal
13446,Customer_3446,20,Female,Chicago,Loyal
13447,Customer_3447,48,Female,Chicago,New
13448,Customer_3448,22,Female,Los Angeles,New
13449,Customer_3449,42,Male,Chicago,Regular
13450,Customer_3450,65,Male,Houston,Regular
13451,Customer_3451,25,Male,Miami,Regular
13452,Customer_3452,20,Female,Los Angeles,Regular
13453,Customer_3453,38,Female,New York,Regular
13454,Customer_3454,58,Female,New York,New
13455,Customer_3455,21,Male,Chicago,Loyal
13456,Customer_3456,58,Male,Los Angeles,New
13457,Customer_3457,65,Female,New York,New
13458,Customer_3458,22,Female,Chicago,Regular
13459,Customer_3459,52,Male,Chicago,Loyal
13460,Customer_3460,27,Female,Los Angeles,Regular
13461,Customer_3461,21,Female,New York,Regular
13462,Customer_3462,50,Male,Los Angeles,New
13463,Customer_3463,63,Male,Chicago,Loyal
13464,Customer_3464,44,Male,Houston,Loyal
13465,Customer_3465,47,Female,Los Angeles,New
13466,Customer_3466,32,Female,Houston,Regular
13467,Customer_3467,41,Male,Houston,Regular
13468,Customer_3468,45,Female,Houston,Regular
13469,Customer_3469,35,Female,Miami,Loyal
13470,Customer_3470,20,Female,Chicago,New
13471,Customer_3471,36,Female,Houston,Loyal
13472,Customer_3472,60,Female,New York,Loyal
13473,Customer_3473,36,Male,Los Angeles,Regular
13474,Customer_3474,28,Male,New York,New
13475,Customer_3475,54,Female,Chicago,Loyal
13476,Customer_3476,50,Female,Houston,Regular
13477,Customer_3477,34,Male,Miami,New
13478,Customer_3478,29,Male,Chicago,Regular
13479,Customer_3479,19,Female,Miami,Loyal
13480,Customer_3480,47,Male,New York,Loyal
13481,Customer_3481,61,Male,New York,Regular
13482,Customer_3482,33,Male,Miami,Regular
13483,Customer_3483,40,Male,Los Angeles,Loyal
13484,Customer_3484,41,Male,Houston,Regular
13485,Customer_3485,64,Male,Houston,Regular
13486,Customer_3486,28,Male,New York,New
13487,Customer_3487,36,Female,Miami,New
13488,Customer_3488,47,Male,Los Angeles,Loyal
13489,Customer_3489,41,Male,Chicago,Regular
13490,Customer_3490,23,Female,Miami,New
13491,Customer_3491,64,Male,New York,Loyal
13492,Customer_3492,45,Female,Miami,New
13493,Customer_3493,30,Female,New York,Loyal
13494,Customer_3494,52,Male,Los Angeles,Regular
13495,Customer_3495,33,Female,Miami,Loyal
13496,Customer_3496,30,Female,Miami,Regular
13497,Customer_3497,32,Female,Miami,Regular
13498,Customer_3498,30,Female,Chicago,Regular
13499,Customer_3499,27,Female,Miami,Regular
13500,Customer_3500,38,Male,Miami,Loyal
13501,Customer_3501,55,Male,New York,Regular
13502,Customer_3502,60,Female,Miami,Loyal
13503,Customer_3503,37,Female,Chicago,Regular
13504,Customer_3504,54,Male,Los Angeles,Loyal
13505,Customer_3505,22,Male,Los Angeles,Loyal
13506,Customer_3506,32,Male,New York,Regular
13507,Customer_3507,48,Female,Chicago,Regular
13508,Customer_3508,65,Male,Chicago,Regular
13509,Customer_3509,48,Male,Chicago,New
13510,Customer_3510,31,Female,Los Angeles,Regular
13511,Customer_3511,58,Male,Los Angeles,Loyal
13512,Customer_3512,18,Male,Los Angeles,Regular
13513,Customer_3513,53,Female,Los Angeles,Regular
13514,Customer_3514,54,Male,Miami,Loyal
13515,Customer_3515,59,Male,Los Angeles,Loyal
13516,Customer_3516,50,Female,Los Angeles,Regular
13517,Customer_3517,44,Male,New York,Loyal
13518,Customer_3518,37,Male,New York,Regular
13519,Customer_3519,27,Female,Houston,Loyal
13520,Customer_3520,44,Male,Los Angeles,New
13521,Customer_3521,25,Female,Los Angeles,Loyal
13522,Customer_3522,33,Male,Houston,Loyal
13523,Customer_3523,34,Female,Chicago,Loyal
13524,Customer_3524,51,Female,Los Angeles,Regular
13525,Customer_3525,26,Male,Houston,Loyal
13526,Customer_3526,26,Female,New York,New
13527,Customer_3527,19,Female,Miami,Loyal
13528,Customer_3528,52,Male,Miami,Regular
13529,Customer_3529,65,Female,New York,Loyal
13530,Customer_3530,51,Female,New York,Loyal
13531,Customer_3531,56,Female,Los Angeles,Loyal
13532,Customer_3532,31,Female,Los Angeles,Regular
13533,Customer_3533,58,Male,Los Angeles,Regular
13534,Customer_3534,22,Male,Los Angeles,New
13535,Customer_3535,37,Female,Los Angeles,New
13536,Customer_3536,19,Male,Chicago,New
13537,Customer_3537,39,Female,Los Angeles,New
13538,Customer_3538,39,Male,Los Angeles,Regular
13539,Customer_3539,49,Female,Miami,New
13540,Customer_3540,27,Female,Los Angeles,New
13541,Customer_3541,42,Male,Miami,Loyal
13542,Customer_3542,59,Male,Chicago,Loyal
13543,Customer_3543,57,Female,Houston,New
13544,Customer_3544,20,Female,Los Angeles,Loyal
13545,Customer_3545,27,Female,Los Angeles,Loyal
13546,Customer_3546,62,Female,Chicago,Regular
13547,Customer_3547,45,Female,Houston,Regular
